LFQ.intensity.imputed_B.memory_04_steady-state	LFQ.intensity.imputed_B.naive_04_steady-state	LFQ.intensity.imputed_B.plasma_04_steady-state	LFQ.intensity.imputed_mTregs_04_steady-state	LFQ.intensity.imputed_T4.naive_04_steady-state	LFQ.intensity.imputed_nTregs_04_steady-state	LFQ.intensity.imputed_T4.CM_04_steady-state	LFQ.intensity.imputed_T4.EM_04_steady-state	LFQ.intensity.imputed_T4.EMRA_04_steady-state	LFQ.intensity.imputed_Th1_04_steady-state	LFQ.intensity.imputed_Th17_04_steady-state	LFQ.intensity.imputed_Th2_04_steady-state	LFQ.intensity.imputed_T8.naive_04_steady-state	LFQ.intensity.imputed_T8.CM_04_steady-state	LFQ.intensity.imputed_T8.EM_04_steady-state	LFQ.intensity.imputed_T8.EMRA_04_steady-state	LFQ.intensity.imputed_mDC_04_steady-state	LFQ.intensity.imputed_pDC_04_steady-state	LFQ.intensity.imputed_Basophil_04_steady-state	LFQ.intensity.imputed_Eosinophil_04_steady-state	LFQ.intensity.imputed_Neutrophil_04_steady-state	LFQ.intensity.imputed_MO.classical_04_steady-state	LFQ.intensity.imputed_MO.intermediate_04_steady-state	LFQ.intensity.imputed_MO.nonclassical_04_steady-state	LFQ.intensity.imputed_NK.bright_04_steady-state	LFQ.intensity.imputed_NK.dim_04_steady-state
healthy_sample_0	0.0325865950031674	0.0305760607902057	0.0532017234035823	0.0317429581772095	0.0277827902162633	0.0389187758798715	0.0305284377151767	0.0368482358860184	0.0376493144613036	0.0260087839961442	0.0340662063827208	0.0297033879426733	0.031298738415999	0.028023329365929	0.0288922817676472	0.0368880823122923	0.04753617133273	0.0409809799363334	0.0451593352166904	0.0552971976723502	0.0798795981517611	0.0449339995802934	0.0468759524555274	0.0416291325771689	0.0325620267193695	0.0304299046415715
healthy_sample_1	0.0282391654076091	0.035300345160084	0.0603444429105747	0.0271244777817381	0.0294753739999333	0.0329283167695865	0.0279882775739728	0.0382133532254176	0.0406998323143992	0.0315902209889855	0.0349179655302455	0.0298530252852276	0.0334962001611443	0.0337305180811991	0.0349501629363502	0.030502361163747	0.0422080513007707	0.0280377656965062	0.0460435652785191	0.0492133960104979	0.0795935617027183	0.0496507018240208	0.0453550737032776	0.0401930271339617	0.0343828263851812	0.035967991674332
healthy_sample_2	0.0266687652862976	0.032702291262204	0.0521037363348746	0.0330143329853973	0.0394578515250788	0.0326716952211015	0.032278169179437	0.039776715835954	0.033353303213705	0.0316644352584362	0.0320062416331467	0.0325550165220083	0.030494726427406	0.0306952018181812	0.029770550649005	0.037391494108188	0.0359824545072684	0.0376222119333063	0.0437684330408872	0.0468732855345561	0.084077486749051	0.0508911783998701	0.0497491140617651	0.0379996351359836	0.0334163890517235	0.0330152843251671
healthy_sample_3	0.03242115541706	0.0314139914596926	0.054471298753794	0.0336368988515401	0.0275814703304383	0.0277446208142213	0.0348282450048303	0.0339214830417622	0.0360066029814317	0.0357824646961424	0.0381724596592806	0.0276474408105059	0.0290537030398503	0.0353076765185852	0.0350434089832953	0.0282806722917746	0.0392064151981931	0.0385475691486675	0.0484747140847529	0.0483429298344372	0.0821669496243253	0.045152816405535	0.0503726744043835	0.0324890832155967	0.0336730601909499	0.0402601952389543
healthy_sample_4	0.0361913640993883	0.028848224768628	0.0477356264242456	0.0309459746900489	0.0242625050792825	0.0297828208481817	0.0332478503388021	0.0334066224151523	0.0343332134876731	0.0359858862352577	0.0334528377992777	0.0320026464465237	0.0256156397371405	0.0354706351841337	0.0311969643660878	0.0361373618256543	0.0429579172058725	0.034378193003434	0.0494334089335641	0.0533239062759297	0.0816122463427892	0.0485698206532733	0.0476387278110382	0.0485057446621666	0.0301313493979771	0.0348325119684775
unhealthy_sample_0	0.0395750540072588	0.0488536031431467	0.0620264676029422	0.0329650520608844	0.0300435443392356	0.0289378758682276	0.0300211455169565	0.0327172818114236	0.037761149737092	0.0285059247113453	0.0240252516026943	0.0363722882880267	0.0288825779095539	0.0230596976671045	0.0314125406447218	0.04105059461089	0.0414868449739721	0.0425273148204112	0.0438056453564843	0.0417004159761912	0.0796388757821723	0.043486196721647	0.0441665201687288	0.0396410436837227	0.0357001019621028	0.0316369910330637
unhealthy_sample_1	0.0434043743988352	0.0467657160994574	0.0688587063568392	0.0310747307598179	0.0306602508656442	0.0336306011979823	0.0275072514532796	0.0326550699478815	0.0316358455184669	0.031369895543198	0.0297441960456639	0.0330820173598854	0.0317834448767025	0.0265253347862602	0.0294210951171277	0.0325943022403137	0.0418250289871247	0.0394376413305962	0.0472113718938581	0.0447538011214064	0.0741884087985168	0.0465144486277308	0.0416180917997969	0.0417824144044779	0.0285673851947588	0.033388575274378
unhealthy_sample_2	0.0440365962295316	0.050898324173103	0.0653910161985551	0.0251677715780705	0.0320942784921444	0.0290196374405382	0.0307696156427709	0.0325945722515038	0.0342469108670967	0.0379719592034749	0.0298232473767615	0.028113187331647	0.0274379455010541	0.0268584909084833	0.0266008152326948	0.0265941721489268	0.0475131824734688	0.0331674339271461	0.0468368798207941	0.0528812388893144	0.0701024197944246	0.0450158734720796	0.0412021412535365	0.0339186235747612	0.0407971471279552	0.0409465190901629
unhealthy_sample_3	0.0428026938146468	0.0539468033365024	0.0695851705308298	0.0390763224033342	0.0325606572978616	0.0291911762212316	0.0280402134331633	0.0352919351907344	0.0338375424108467	0.0303663966861219	0.0289145562504779	0.0271735364284415	0.0250410244304657	0.0272068053285479	0.0221452730055338	0.0360280542645452	0.0372658732585789	0.0363770879598068	0.0458381178239382	0.048471402749836	0.0781654004660967	0.0432210232519412	0.0408353837251385	0.0375457706445133	0.03656909535757	0.0345026837292957
unhealthy_sample_4	0.0447935407158319	0.0422344123199846	0.0659760282463417	0.0296327595788025	0.0314482398069149	0.0303211270232488	0.0320069069809254	0.0315371574759737	0.0339547677705503	0.0389010044372852	0.0293762102224303	0.0305899027475677	0.0251167680473799	0.0219671876409812	0.0248461517310517	0.0351772367827178	0.0483371209809826	0.0371201914137521	0.0448608674734334	0.0483660149345826	0.0824081199894021	0.0445666563318659	0.0414082543931117	0.037005209488905	0.0351591010071278	0.0328890624588488
