Mixture	LFQ.intensity.imputed_B.memory_04_steady-state	LFQ.intensity.imputed_B.naive_04_steady-state	LFQ.intensity.imputed_B.plasma_04_steady-state	LFQ.intensity.imputed_mTregs_04_steady-state	LFQ.intensity.imputed_T4.naive_04_steady-state	LFQ.intensity.imputed_nTregs_04_steady-state	LFQ.intensity.imputed_T4.CM_04_steady-state	LFQ.intensity.imputed_T4.EM_04_steady-state	LFQ.intensity.imputed_T4.EMRA_04_steady-state	LFQ.intensity.imputed_Th1_04_steady-state	LFQ.intensity.imputed_Th17_04_steady-state	LFQ.intensity.imputed_Th2_04_steady-state	LFQ.intensity.imputed_T8.naive_04_steady-state	LFQ.intensity.imputed_T8.CM_04_steady-state	LFQ.intensity.imputed_T8.EM_04_steady-state	LFQ.intensity.imputed_T8.EMRA_04_steady-state	LFQ.intensity.imputed_mDC_04_steady-state	LFQ.intensity.imputed_pDC_04_steady-state	LFQ.intensity.imputed_Basophil_04_steady-state	LFQ.intensity.imputed_Eosinophil_04_steady-state	LFQ.intensity.imputed_Neutrophil_04_steady-state	LFQ.intensity.imputed_MO.classical_04_steady-state	LFQ.intensity.imputed_MO.intermediate_04_steady-state	LFQ.intensity.imputed_MO.nonclassical_04_steady-state	LFQ.intensity.imputed_NK.bright_04_steady-state	LFQ.intensity.imputed_NK.dim_04_steady-state	P-value	Correlation	RMSE
healthy_sample_0	0.0435858807880517	0.0524209960913932	0	0.0320031641557373	0.0687323616352923	0.00594320005690675	0.0834794123007216	0.0757847196704181	0	0.0411899870918158	0.0509264114160365	0.0576171071617491	0.0929429870631625	0.0304329166758612	0.0465923766889246	0.034381193321167	0.0174954701154996	0.0178644366808353	0.0259325257383403	0.00224332352908695	0.0723389666723409	0.0456980753030163	0.0201947839956984	0.0238503454879337	0.0255763013014338	0.0327730570585771	0	0.997459795111742	0.09332450388583
healthy_sample_1	0.040704146979104	0.0378170911043578	0	0.0293287120779329	0.0802179176442185	0.00563068580457036	0.0912048728777344	0.0633458158482705	0	0.0567508364055058	0.0348892165516908	0.0625561864524564	0.0809968130717851	0.0319917219484886	0.0603337169517035	0.0415647371781666	0.0161630889110428	0.0173006236962827	0.0270247728164183	0.000483834036477282	0.0657132762901445	0.0608108819430198	0.0148195119715954	0.0185863883810289	0.0251522404189684	0.0366129106390367	0	0.99747772230277	0.0923962988257468
healthy_sample_2	0.055692856641053	0.0477468277108153	0	0.0290888877885947	0.0842205456727119	0.0029479650081907	0.0668268078089942	0.0960969443977775	0	0.05113515760968	0.0520085454152988	0.048703204100228	0.0798101153146253	0.0319210290519041	0.0697512413898015	0.0468357062449723	0.0172314765699228	0.0173273465414588	0.0225707798957019	0.000708923322846596	0.0486725183042222	0.0487092182450522	0.0131609549061021	0.011628902682836	0.0320811238618766	0.0251229215153337	0	0.997516636292817	0.0876614709820496
healthy_sample_3	0.0461273436043453	0.0497701283718236	0	0.0221344485416814	0.0833290979820494	0.0171907265057414	0.0708397754206371	0.0755925431352961	0.000438100819737207	0.0499077000955921	0.0573472753694257	0.0556848002999405	0.0854708309148251	0.0314244197976243	0.0553283525409313	0.0397510186184746	0.0158656465896676	0.0146846515564837	0.0269512425724516	0.00230345831620766	0.0532862946012693	0.0552493639055582	0.016869420384455	0.0171689860392112	0.0243983662766666	0.0328860077399042	0	0.997336567710736	0.0918397639418772
healthy_sample_4	0.0431580341709189	0.0551322822617915	0	0.0303903630033676	0.0738444834918748	0.00380297470391754	0.101533337651497	0.0806143828903163	0	0.0449812538168599	0.0427327360252734	0.0513182765882965	0.0965383869038244	0.0207910001394825	0.0510965890804081	0.0530695457405185	0.0185375811608204	0.0170526012081221	0.0217505546942767	0	0.05712284136259	0.0497020157406009	0.012436217602506	0.0190662869788743	0.0270903783994074	0.0282378763844548	0	0.997791506928272	0.0858091333099299
unhealthy_sample_0	0.354095410981151	0.442235565248646	0	0.00503081955452545	0	0	0.01677017894941	0.0155084279591304	0	0.0122060564513962	0	0.0274421899434334	0.0244976829086454	0.0010793231760775	0.0168305184475537	0.0119453459919107	0.0249700348356466	0.00766984724629088	0.00899509269633026	0	0.00178607026484855	0	0.00588182092976895	0	0.0054335072636736	0.0176221071515616	0	0.995152004212408	0.102266857221138
unhealthy_sample_1	0.254846373086957	0.510459363361887	0	0	0.00229341274394859	0.00283244366917447	0.00459874308240387	0.0195192692320563	0	0.0232125878855794	0.010261772610538	0.0422402602484536	0.0173639411078104	0	0.0135587485152094	0.0164183833497969	0.0196762412290395	0.0135740090993131	0.0105228457800008	0	0.00314451901359434	0	0.0198862866314082	0	0.00248539100385063	0.0131054083489783	0	0.995574871689304	0.0990910533122412
unhealthy_sample_2	0.330518022942453	0.437518334496605	0	0.00137464013524291	0.00482584251162185	0	0.00951392271825227	0.0213738021314916	0	0.02037795278244	0.00625657615623021	0.0178374260740073	0.0284693550705708	0.0013494111586506	0.0123121089224564	0.014464428849792	0.02264143205732	0.00980622488012347	0.0114884482201324	0	0.00795985873524176	0.0102127180442643	0.00714913620532952	0	0.00607276819039828	0.0184775897173762	0	0.993194299868966	0.120330315276257
unhealthy_sample_3	0.31813412058251	0.473798063430245	0	0.00261196563657638	0.00308464757562742	0.000975744341110378	0.00456054621562512	0.0281539027395308	0	0.00924985238913664	0.00640818104642307	0.0175842461677673	0.0293196182449009	0.00712274704369424	0.00886477618310867	0.0157192499617168	0.0155233206258812	0.00925443740548621	0.0105254724145888	0	0.00346725485006495	0.00566768107231656	0.00873611109568885	0	0.0129528997646707	0.00828516121332998	0	0.994522536460554	0.108320613681379
unhealthy_sample_4	0.274293561916828	0.520894159331507	0	0.0185786347688881	0.014238387119758	0	0.0256758703110675	0.0256367983592385	0	0.0168744668764102	0.00112912509379205	0	0.0120320394154194	0.0079156643543999	0.0131981995256078	0.00270636265058733	0.0150253586449212	0.00778417319736829	0.00594498215197021	0	0.00132819141261257	0.00508715215623337	0.000113030193966318	0.00228252733926621	0.0158875114586447	0.0133738037215126	0	0.993777373215538	0.114578212507781
