Mixture	LFQ.intensity.imputed_B.memory_04_steady-state	LFQ.intensity.imputed_B.naive_04_steady-state	LFQ.intensity.imputed_B.plasma_04_steady-state	LFQ.intensity.imputed_mTregs_04_steady-state	LFQ.intensity.imputed_T4.naive_04_steady-state	LFQ.intensity.imputed_nTregs_04_steady-state	LFQ.intensity.imputed_T4.CM_04_steady-state	LFQ.intensity.imputed_T4.EM_04_steady-state	LFQ.intensity.imputed_T4.EMRA_04_steady-state	LFQ.intensity.imputed_Th1_04_steady-state	LFQ.intensity.imputed_Th17_04_steady-state	LFQ.intensity.imputed_Th2_04_steady-state	LFQ.intensity.imputed_T8.naive_04_steady-state	LFQ.intensity.imputed_T8.CM_04_steady-state	LFQ.intensity.imputed_T8.EM_04_steady-state	LFQ.intensity.imputed_T8.EMRA_04_steady-state	LFQ.intensity.imputed_mDC_04_steady-state	LFQ.intensity.imputed_pDC_04_steady-state	LFQ.intensity.imputed_Basophil_04_steady-state	LFQ.intensity.imputed_Eosinophil_04_steady-state	LFQ.intensity.imputed_Neutrophil_04_steady-state	LFQ.intensity.imputed_MO.classical_04_steady-state	LFQ.intensity.imputed_MO.intermediate_04_steady-state	LFQ.intensity.imputed_MO.nonclassical_04_steady-state	LFQ.intensity.imputed_NK.bright_04_steady-state	LFQ.intensity.imputed_NK.dim_04_steady-state	P-value	Correlation	RMSE
healthy_sample_0	0.0617086289995872	0.0383090702392887	0	0.0342765937566067	0.0581830001476567	0.0238925377402908	0.105366111774984	0.0256404187372478	0.015250175197705	0.0403478704184245	0.0227453342884804	0.0778061782839021	0.0722653464861553	0.0734114339109943	0.0575658090137766	0.0411869335889144	0.0165834862586885	0.0103030089759738	0.0169251597911371	0.00994380452622664	0.0677024285130471	0.0563753405313708	0.0147555148167747	0.012091771826481	0.0156872614220439	0.031676780754242	0	0.998828722874901	0.0819689403156049
healthy_sample_1	0.0615327166377465	0.0220131804413877	0	0.0254277619630064	0.0821107113754235	0.00732514452327554	0.123598539517801	0.0311103550366741	0	0.075153866634992	0.0350246650921274	0.0378576339563802	0.0747656521785273	0.054990943383077	0.0695369349895255	0.0443724068226217	0.0050526462044039	0.0129104536427595	0.0137347023169176	0.0131727498750258	0.0650569889680991	0.0633605686946593	0.00329545788241388	0.0191019614435819	0.0322050993869058	0.0272888590326672	0	0.999192363063834	0.0751045416465805
healthy_sample_2	0.0684047471766449	0.0309939216833186	0	0.0234104190978003	0.0652504778315586	0.0106175775694583	0.12251081356899	0.0425071817967178	0.00601160615891149	0.0438060783205731	0.0256359616515826	0.0672148200328432	0.0799721862448302	0.0313277729549779	0.0710214299920997	0.0489408314816348	0.0124130728842123	0.013426528374536	0.0162907947765152	0.011978703974077	0.0745229781746487	0.0662171464792854	0.00950430901214105	0.0158287082646208	0.0229629815934623	0.0192289509045601	0	0.999192265409861	0.0785615812682466
healthy_sample_3	0.0628481459179187	0.0267365063142672	0	0.0299735349345629	0.0747094033625787	0.0201529243333705	0.125973245428874	0.0239718728278212	0.00264688239334083	0.0618455442316906	0.0305862174366121	0.0434301464916153	0.0739658704781531	0.0568969684547949	0.0630022563460213	0.0509327850708226	0.0112576312402003	0.0105014341532852	0.0122226443071423	0.0133548244930272	0.0651265685076008	0.0611768725749653	0.00990276418043774	0.0144391590200355	0.0232842449194151	0.0310615525814469	0	0.999018302604058	0.0781387006092929
healthy_sample_4	0.0688700690489684	0.0249717483288345	0	0.021500458339356	0.0863447969492906	0.0181353604566751	0.117610588621255	0.0489829874911899	0	0.0485258243754036	0.0341743422196922	0.04569881358488	0.0506460550709335	0.060440797556833	0.0800150019410335	0.0341406024460676	0.00551584411341251	0.0118102389515087	0.0145652308037559	0.0113756913209181	0.0709559151349701	0.0663148380773221	0.00887408827306368	0.0152561773952578	0.0293146333930445	0.0259598961063339	0	0.998948035191585	0.0805984280316987
unhealthy_sample_0	0.389660641814013	0.357805083469911	0.0225015817718926	0	0.0199318732725797	0.00779250757644689	0.010746953505929	0	0.0107098946298276	0.0130032340802352	0	0.0342697866872664	0.0233657609698695	0	0.0147821278956484	0.00597233994029166	0.00585246268306065	0.00706181499378893	0.0120501603447339	0.00504618734097537	0.0201470830239461	0.0138827438763411	0.00242040098505556	0	0.00587085397507558	0.0171265071631112	0	0.994334587603114	0.115304834357231
unhealthy_sample_1	0.436442925774298	0.333094024341232	0.0187500882499059	0.00279819677714406	0.0257141641513742	0.00839151039254833	0.0294816672279442	0	0.000714501058085702	0.00828025165100801	0	0.00955574869959381	0.0205110007493633	0.0149416432866535	0.0118904658733627	0.0114025779903041	0.00542807849721785	0.00638711794888174	0.004449861667907	0.00196311457889312	0.0187257416118068	0.00934760421506135	0	0	0.00611525419542824	0.0156144610619852	0	0.996929387736185	0.0888005894682454
unhealthy_sample_2	0.440953366740321	0.32736236540738	0.0232511258942166	0	0.0288872276428121	0.0107128255547515	0.0230447537029451	0.0156982055263525	0	0.010695568863198	0	0.00365949378382144	0.015964410232411	0.00269235934466763	0.00625925947838078	0.0111184770772974	0.0141018347445403	0.00689850567934449	0.00718627841158388	0.00249312550428296	0.0170981436390151	0.00588416102082896	0	0	0.00783864979869633	0.018199861953153	0	0.993311410104194	0.122496655916214
unhealthy_sample_3	0.479995847597963	0.238456773782786	0.0280772074771164	0	0.0471783482372788	0.0113566248835943	0.0270003345739479	0.0161866649195474	0.001298324785824	0.0185297415905583	0	0.00146432328466616	0.0119760007370594	0.00744194250379622	0.0187892385868022	0	0.0112833066049418	0	0.0149533738481068	0	0.0176706909095194	0.00932498598652013	0	0.00542975060698952	0.00366479362543852	0.0299217254575437	0	0.988235986367125	0.158271960924187
unhealthy_sample_4	0.493996706907494	0.297231091866498	0.0213989793456194	0.00143405406105967	0.0176614123369414	0.00191456095539254	0.0168880170304132	0.00222205080686365	0.00289980134356205	0.0131264476102857	0	0.0140467959502787	0.0220790940572742	0.0119083277971165	0.0117381898917014	0.00912244921745668	0.00566349082141737	0.00640038548564093	0.00471634308230862	0.00441455259071285	0.0171392249890199	0.00617454236099456	0	0	0.000236474922772762	0.0175870065691759	0	0.995914328208287	0.0994081274769206
